SMZ,State,Percent TEA,Percent PFA,Old METRO,New METRO,Balt METRO,New Balt,Existing Light Rail,New Light Rail,Existing Commuter Rail,New Commuter Rail,New Interchanges,Accessibility,Town,Town_adjacent
1109,24,0,29.8133149,0,0,0,0,0,0,0,0,0,0,0,0
1110,24,0,18.59929427,0,0,0,0,0,0,0,1,0,0,0,0
1111,24,0,3.181418937,0,0,0,0,0,0,0,0,0,0,0,0
1112,24,0,16.74254933,0,0,0,0,0,0,0,0,0,0,0,0
1113,24,0,38.76590903,0,0,0,0,0,0,1,0,0,0,0,0
1114,24,0,4.183824232,0,0,0,0,0,0,0,0,0,0,0,0
1115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,24,12.25640735,1.079150572,0,0,0,0,0,0,0,0,0,0,0,0
1117,24,0.003454908,7.707619855,0,0,0,0,0,0,0,0,0,0,0,0
1118,24,17.90292976,3.726111689,0,0,0,0,0,0,0,0,0,0,0,0
1119,24,0,79.91775552,0,0,0,0,0,0,0,0,1,0,1,0
1120,24,0,6.418727322,0,0,0,0,0,0,0,0,1,0,0,1
1121,24,0,1.028286388,0,0,0,0,0,0,0,0,0,0,0,0
1122,24,0,25.64928456,0,0,0,0,0,0,0,0,1,0,0,1
1123,24,0,2.709707329,0,0,0,0,0,0,0,0,1,0,0,1
1124,24,0.005450201,0.658251579,0,0,0,0,0,0,0,0,0,0,0,0
1125,24,0,8.986386221,0,0,0,0,0,0,0,0,0,0,0,0
1126,24,0,4.586568251,0,0,0,0,0,0,0,0,0,0,0,1
1127,24,0,39.14836318,0,0,0,0,0,0,0,0,0,0,1,0
1128,24,0,2.462886196,0,0,0,0,0,0,0,0,0,0,0,1
1129,24,0,8.390763357,0,0,0,0,0,0,0,0,0,0,0,0
1130,24,0,2.054084952,0,0,0,0,0,0,0,0,0,0,0,0
1131,24,7.01994149,0.926920669,0,0,0,0,0,0,0,0,0,0,0,0
1132,24,0.723237004,1.113853167,0,0,0,0,0,0,0,0,0,0,0,0
1133,24,0,3.702771951,0,0,0,0,0,0,0,0,0,0,0,0
1134,24,3.645349665,1.155963621,0,0,0,0,0,0,0,0,0,0,0,0
1135,24,0,1.552596988,0,0,0,0,0,0,0,0,0,0,0,0
1136,24,0,33.93012423,0,0,0,0,0,0,0,0,0,0,0,0
1137,24,0,50.05822604,0,0,0,0,0,0,0,0,0,0,0,0
1138,24,0,7.683364132,0,0,0,0,0,0,0,0,0,0,0,0
1139,24,0,16.51304017,0,0,0,0,0,0,0,0,0,0,0,0
1140,24,27.11116544,10.15469393,0,0,0,0,0,0,0,0,0,0,0,0
1141,24,7.609631848,9.272589204,0,0,0,0,0,0,0,0,0,0,0,1
1142,24,0,8.932777197,0,0,0,0,0,0,0,0,0,0,0,0
1143,24,0,6.871894272,0,0,0,0,0,0,0,0,0,0,0,0
1144,24,0,99.99979096,0,0,0,0,0,0,0,0,0,0,0,0
1145,24,0,5.182064245,0,0,0,0,0,0,0,0,0,0,0,0
1146,24,0,31.25359184,0,0,0,0,0,0,0,0,0,0,0,0
1147,24,0,2.525976739,0,0,0,0,0,0,0,0,0,0,0,0
1148,24,0,9.744045239,0,0,0,0,0,0,0,0,0,0,0,1
1149,24,0,98.35364479,0,0,0,0,0,0,0,0,0,0,1,0
1150,24,0,34.25565297,0,0,0,0,0,0,0,0,0,0,0,1
1151,24,0,6.640853445,0,0,0,0,0,0,0,0,0,0,0,0
1152,24,0,21.95114497,0,0,0,0,0,0,0,0,0,0,0,0
1153,24,0,12.5316278,0,0,0,0,0,0,0,0,0,0,0,0
1154,24,0,9.859490065,0,0,0,0,0,0,0,0,0,0,0,0
1155,24,0,96.21326884,0,0,0,0,0,0,0,0,0,0,0,1
1156,24,0,99.34824738,0,0,0,0,0,0,0,0,0,0,1,0
1157,24,0,98.67887863,0,0,0,0,0,0,0,0,0,0,0,1
1158,24,0,74.26016776,0,0,0,0,0,0,0,0,0,0,0,1
1159,24,0,97.0304529,0,0,0,0,0,0,0,0,0,0,0,1
1160,24,0,98.0095801,0,0,0,0,0,0,0,0,0,0,0,1
1161,24,0,99.94336898,0,0,0,0,0,0,0,0,0,0,0,1
1162,24,22.69164429,11.59156034,0,0,0,0,0,0,0,0,0,0,0,1
1163,24,0.597118184,33.4878023,0,0,0,0,0,0,0,0,0,0,0,1
1164,24,34.78091927,14.31320483,0,0,0,0,0,0,0,0,0,0,0,0
1165,24,25.63946955,5.111553263,0,0,0,0,0,0,0,0,0,0,0,0
1166,24,21.14935784,28.74604676,0,0,0,0,0,0,0,0,0,0,0,1
1167,24,0,4.336763104,0,0,0,0,0,0,0,0,0,0,0,1
1168,24,0,90.46192099,0,0,0,0,0,0,0,0,0,0,0,0
1169,24,22.35223948,3.647061494,0,0,0,0,0,0,0,0,0,0,0,1
1170,24,0,53.08764686,0,0,0,0,0,0,0,0,0,0,0,1
1171,24,0,1.365521948,0,0,0,0,0,0,0,0,0,0,0,0
1172,24,0,42.11331987,0,0,0,0,0,0,0,0,0,0,0,0
1173,24,0,71.88445136,0,0,0,0,0,0,0,0,0,0,0,0
1174,24,0,12.96737984,0,0,0,0,0,0,0,0,0,0,0,0
1175,24,0,0.925471023,0,0,0,0,0,0,0,0,0,0,0,0
1176,24,0,29.4270733,0,0,0,0,0,0,0,0,0,0,0,0
1177,24,10.00187481,1.551372501,0,0,0,0,0,0,0,0,0,0,0,0
1178,24,0.005097845,19.91772047,0,0,0,0,0,0,0,0,0,0,0,0
1188,11,0,0,0,0,0,0,0,0,0,0,0,742651.7621,0,0
1189,11,0,0,1,0,0,0,0,0,0,0,0,1356138.586,0,0
1190,11,0,0,0,0,0,0,0,0,0,0,0,1192357.719,0,0
1191,11,0,0,1,0,0,0,0,0,0,0,0,1058529.278,0,0
1192,11,0,0,1,0,0,0,0,0,0,0,0,2099077.345,0,0
1193,11,0,0,1,0,0,0,0,0,0,0,0,1362893.195,0,0
1194,11,0,0,1,0,0,0,0,0,0,0,0,646930.0181,0,0
1195,11,0,0,0,0,0,0,0,0,0,0,0,244607.5376,0,0
1196,11,0,0,1,0,0,0,0,0,0,0,0,1160980.036,0,0
1197,11,0,0,0,0,0,0,0,0,0,0,0,465764.7077,0,0
1198,11,0,0,0,0,0,0,0,0,0,0,0,40473.06993,0,0
1199,11,0,0,1,0,0,0,0,0,0,0,0,407503.8475,0,0
1200,11,0,0,1,0,0,0,0,0,0,0,0,151047.2119,0,0
1201,11,0,0,1,0,0,0,0,0,0,0,0,188831.1854,0,0
1202,11,0,0,1,0,0,0,0,0,0,0,0,181151.6361,0,0
1203,11,0,0,0,0,0,0,0,0,0,0,0,210158.8756,0,0
1204,11,0,0,1,0,0,0,0,0,1,0,0,105103.8661,0,0
1205,11,0,0,1,0,0,0,0,0,0,0,0,272294.1049,0,0
1206,11,0,0,1,0,0,0,0,0,0,0,0,843500.223,0,0
1207,11,0,0,1,0,0,0,0,0,0,0,0,1211471.073,0,0
1208,11,0,0,0,0,0,0,0,0,0,0,0,374830.2057,0,0
1209,11,0,0,0,0,0,0,0,0,0,0,0,88295.6619,0,0
1210,11,0,0,0,0,0,0,0,0,0,0,0,624.831254,0,0
1211,11,0,0,0,0,0,0,0,0,0,0,0,2694.783796,0,0
1212,11,0,0,0,0,0,0,0,0,0,0,0,1433.831876,0,0
1213,11,0,0,0,0,0,0,0,0,0,0,0,181.453669,0,0
1214,11,0,0,0,0,0,0,0,0,0,0,0,5561.646336,0,0
1215,11,0,0,0,0,0,0,0,0,0,0,0,14823.81197,0,0
1216,11,0,0,1,0,0,0,0,0,0,0,0,107876.5057,0,0
1217,11,0,0,1,0,0,0,0,0,0,0,0,24812.75062,0,0
1218,11,0,0,1,0,0,0,0,0,0,0,0,71594.23849,0,0
1219,11,0,0,1,0,0,0,0,0,0,0,0,48396.5669,0,0
1220,11,0,0,0,0,0,0,0,0,0,0,0,20804.41727,0,0
1221,11,0,0,1,0,0,0,0,0,0,0,0,60215.50596,0,0
1222,11,0,0,1,0,0,0,0,0,0,0,0,10346.9913,0,0
1223,11,0,0,1,0,0,0,0,0,0,0,0,20762.11462,0,0
1224,11,0,0,0,0,0,0,0,0,0,0,0,20025.87249,0,0
1225,11,0,0,1,0,0,0,0,0,0,0,0,46576.08832,0,0
1226,11,0,0,0,0,0,0,0,0,0,0,0,12475.31262,0,0
1227,11,0,0,0,0,0,0,0,0,0,0,0,77595.76739,0,0
1228,11,0,0,1,0,0,0,0,0,0,0,0,74431.34292,0,0
1229,11,0,0,0,0,0,0,0,0,0,0,0,10876.62749,0,0
1230,11,0,0,0,0,0,0,0,0,0,0,0,106073.3134,0,0
1231,11,0,0,0,0,0,0,0,0,0,0,0,7557.827921,0,0
1232,11,0,0,0,0,0,0,0,0,0,0,0,8723.389512,0,0
1233,11,0,0,1,0,0,0,0,0,0,0,0,46214.83885,0,0
1234,11,0,0,1,0,0,0,0,0,0,0,0,212494.4019,0,0
1235,11,0,0,1,0,0,0,0,0,0,0,0,176597.0741,0,0
1236,11,0,0,1,0,0,0,0,0,0,0,0,82539.33715,0,0
1237,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,11,0,0,1,0,0,0,0,0,0,0,0,605156.1154,0,0
1239,11,0,0,0,0,0,0,0,0,0,0,0,8894.687798,0,0
1240,11,0,0,0,0,0,0,0,0,0,0,0,376.23,0,0
1241,11,0,0,0,0,0,0,0,0,0,0,0,378.810288,0,0
1242,11,0,0,1,0,0,0,0,0,0,0,0,41512.83374,0,0
1243,11,0,0,1,0,0,0,0,0,0,0,0,44664.55094,0,0
1244,11,0,0,1,0,0,0,0,0,0,0,0,38944.22561,0,0
1245,11,0,0,0,0,0,0,0,0,0,0,0,5918.385275,0,0
1246,11,0,0,0,0,0,0,0,0,0,0,0,15.352475,0,0
1247,11,0,0,0,0,0,0,0,0,0,0,0,5250.399826,0,0
1248,11,0,0,0,0,0,0,0,0,0,0,0,311.305462,0,0
1249,11,0,0,0,0,0,0,0,0,0,0,0,2315.601705,0,0
1250,11,0,0,0,0,0,0,0,0,0,0,0,470.139206,0,0
1251,11,0,0,0,0,0,0,0,0,0,0,0,791.81882,0,0
1252,11,0,0,0,0,0,0,0,0,0,0,0,7810.040994,0,0
1253,11,0,0,1,0,0,0,0,0,0,0,0,7905.594182,0,0
1254,11,0,0,0,0,0,0,0,0,0,0,0,2194.263284,0,0
1255,11,0,0,1,0,0,0,0,0,0,0,0,79997.46258,0,0
1256,11,0,0,1,0,0,0,0,0,1,0,0,40138.10393,0,0
1257,11,0,0,0,0,0,0,0,0,0,0,0,620.785959,0,0
1258,11,0,0,0,0,0,0,0,0,0,0,0,898.062101,0,0
1259,11,0,0,0,0,0,0,0,0,0,0,0,1236.799577,0,0
1260,11,0,0,0,0,0,0,0,0,0,0,0,346.905036,0,0
1261,11,0,0,1,0,0,0,0,0,0,0,0,4319.253546,0,0
1262,11,0,0,1,0,0,0,0,0,0,0,0,6020.855137,0,0
1263,11,0,0,1,0,0,0,0,0,0,0,0,845.69523,0,0
1264,11,0,0,0,0,0,0,0,0,0,0,0,393.004354,0,0
1265,11,0,0,0,0,0,0,0,0,0,0,0,4142.067869,0,0
1266,11,0,0,0,0,0,0,0,0,0,0,0,225.952482,0,0
1267,11,0,0,1,0,0,0,0,0,0,0,0,39929.72462,0,0
1268,11,0,0,1,0,0,0,0,0,0,0,0,574.933605,0,0
1269,11,0,0,0,0,0,0,0,0,0,0,0,6829.167049,0,0
1270,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,51,0,0,1,0,0,0,0,0,0,0,0,358502.6083,0,0
1282,51,0,0,0,0,0,0,0,0,0,0,0,12894.02551,0,0
1283,51,0,0,1,0,0,0,0,0,0,0,0,623591.5448,0,0
1284,51,0,0,1,0,0,0,0,0,0,0,0,62612.99478,0,0
1285,51,0,0,1,0,0,0,0,0,0,0,0,174947.7561,0,0
1286,51,0,0,1,0,0,0,0,0,0,0,0,16493.51146,0,0
1287,51,0,0,0,0,0,0,0,0,0,0,0,2232.378541,0,0
1288,51,0,0,0,0,0,0,0,0,0,0,0,2410.983942,0,0
1289,51,0,0,1,0,0,0,0,0,0,0,0,249119.1017,0,0
1290,51,0,0,0,0,0,0,0,0,0,0,0,22130.91615,0,0
1291,51,0,0,1,0,0,0,0,0,0,0,0,107391.4964,0,0
1292,51,0,0,0,0,0,0,0,0,0,0,0,7174.198829,0,0
1293,51,0,0,0,0,0,0,0,0,0,0,0,20.106399,0,0
1294,51,0,0,0,0,0,0,0,1,0,0,0,279.334722,0,0
1295,51,0,0,0,0,0,0,0,0,0,0,0,444.808989,0,0
1296,51,0,0,0,0,0,0,0,0,0,0,0,9897.884205,0,0
1297,51,0,0,0,0,0,0,0,0,0,0,0,3411.709994,0,0
1298,51,0,0,0,0,0,0,0,0,0,0,0,39761.38713,0,0
1299,51,0,0,0,0,0,0,0,0,0,0,0,413.934247,0,0
1300,51,0,0,1,0,0,0,0,0,0,0,0,9484.061842,0,0
1301,51,0,0,0,0,0,0,0,0,0,0,0,91.972428,0,0
1302,51,0,0,0,0,0,0,0,1,0,0,0,6970.202046,0,0
1303,51,0,0,1,0,0,0,0,1,0,0,0,11278.89803,0,0
1304,51,0,0,1,0,0,0,0,0,0,0,0,2803.31645,0,0
1305,51,0,0,0,0,0,0,0,1,0,0,0,32.145533,0,0
1306,51,0,0,1,0,0,0,0,0,0,0,0,219.08245,0,0
1307,51,0,0,0,0,0,0,0,1,0,0,0,265.272214,0,0
1308,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,51,0,0,0,0,0,0,0,0,0,0,0,2.620435,0,0
1310,51,0,0,0,0,0,0,0,0,0,0,0,1.599539,0,0
1311,51,0,0,0,0,0,0,0,1,0,0,0,30.575886,0,0
1312,51,0,0,0,0,0,0,0,1,0,0,0,27.000217,0,0
1313,51,0,0,0,0,0,0,0,1,0,0,0,45.540159,0,0
1314,51,0,0,1,0,0,0,0,0,0,0,0,2598.13538,0,0
1315,51,0,0,1,0,0,0,0,1,0,0,0,1068.647626,0,0
1316,51,0,0,0,0,0,0,0,1,0,0,0,0.212467,0,0
1317,51,0,0,1,1,0,0,0,0,0,0,0,0.066392,0,0
1318,51,0,0,0,1,0,0,0,0,0,0,0,0.043717,0,0
1319,51,0,0,1,0,0,0,0,0,1,0,0,0.873334,0,0
1320,51,0,0,1,0,0,0,0,0,0,0,0,64.914989,0,0
1321,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,51,0,0,0,0,0,0,0,0,1,0,0,0.147095,0,0
1323,51,0,0,1,0,0,0,0,1,0,0,0,1.004021,0,0
1324,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,51,0,0,0,0,0,0,0,1,0,0,0,51.399818,0,0
1326,51,0,0,1,0,0,0,0,1,0,0,0,912.281762,0,0
1327,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,51,0,0,0,1,0,0,0,0,0,0,0,0.613716,0,0
1329,51,0,0,0,1,0,0,0,0,0,0,0,0.110842,0,0
1330,51,0,0,0,0,0,0,0,0,0,0,0,24.600601,0,0
1331,51,0,0,0,0,0,0,0,0,0,0,0,0.011377,0,0
1332,51,0,0,0,0,0,0,0,0,0,0,0,0.000304,0,0
1333,51,0,0,0,0,0,0,0,0,1,0,0,0.03481,0,0
1334,51,0,0,0,1,0,0,0,0,0,0,0,0.191341,0,0
1335,51,0,0,0,1,0,0,0,0,0,0,0,0.123073,0,0
1336,51,0,0,1,0,0,0,0,0,0,0,0,0.000224,0,0
1337,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1340,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1341,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1342,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1344,51,0,0,0,1,0,0,0,0,0,0,1,0.00027,0,0
1345,51,0,0,0,1,0,0,0,0,0,0,0,0.000196,0,0
1346,51,0,0,0,0,0,0,0,0,0,0,0,0.001952,0,0
1347,51,0,0,0,1,0,0,0,0,0,0,0,0.003321,0,0
1348,51,0,0,0,0,0,0,0,0,0,0,0,0.000873,0,0
1349,51,0,0,0,0,0,0,0,0,0,0,0,0.000122,0,0
1350,51,0,0,1,0,0,0,0,0,0,0,0,75.304976,0,0
1351,51,0,0,0,0,0,0,0,0,0,0,0,1.991317,0,0
1352,51,0,0,1,0,0,0,0,0,0,0,0,160.271145,0,0
1353,51,0,0,1,0,0,0,0,0,0,0,0,3026.520414,0,0
1354,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,51,0,0,0,0,0,0,0,0,0,0,0,0.912054,0,0
1356,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,51,0,0,0,0,0,0,0,0,0,0,1,27.715612,0,0
1358,51,0,0,0,0,0,0,0,0,0,0,0,655.20113,0,0
1359,51,0,0,0,0,0,0,0,0,0,0,1,0.360526,0,0
1360,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1362,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,51,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1364,51,0,0,0,0,0,0,0,0,0,0,0,0.038463,1,0
1365,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1367,51,0,0,0,0,0,0,0,0,0,0,0,0.000159,0,1
1368,51,0,0,0,0,0,0,0,0,0,0,0,0.378605,0,1
1369,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1370,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1371,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,51,0,0,0,1,0,0,0,0,1,0,0,0.000095,0,0
1379,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,51,0,0,0,0,0,0,0,0,0,0,0,0.002407,0,0
1383,51,0,0,0,0,0,0,0,0,0,0,0,0.00541,0,0
1384,51,0,0,0,0,0,0,0,0,0,0,0,0.014497,0,0
1385,51,0,0,0,0,0,0,0,0,1,0,0,76.785552,0,0
1386,51,0,0,0,0,0,0,0,0,1,0,0,35.340143,0,0
1387,51,0,0,0,0,0,0,0,0,0,0,1,0.000567,0,0
1388,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1389,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1390,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,51,0,0,0,0,0,0,0,0,1,1,1,0,0,0
1395,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1397,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1398,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1409,51,0,0,0,0,0,0,0,0,1,0,0,0.000559,0,0
1410,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1413,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1421,51,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1422,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1423,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1424,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,54,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1471,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1472,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1474,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1475,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1477,54,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1478,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1479,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1486,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,54,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1489,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1510,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1528,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1530,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1536,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1537,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1542,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1543,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1544,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1545,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1546,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
